Rating,employer_provided,same_state,age,python_yn,R_yn,spark,aws,excel,desc_len,num_comp,is_senior,Principal_Component_1,Principal_Component_2,Principal_Component_3,Principal_Component_4,Principal_Component_5,Principal_Component_6,Principal_Component_7,Principal_Component_8,Principal_Component_9,Principal_Component_10,Principal_Component_11,Principal_Component_12,Principal_Component_13,Principal_Component_14,Principal_Component_15,Principal_Component_16,Principal_Component_17,Principal_Component_18,Principal_Component_19,Principal_Component_20
0.5161290322580645,0,0,0.029090909090909,1,0,0,0,0,0.2436748237245956,0.0,0,-0.46081719664851484,-0.7411967277548794,-0.04541986805520959,-0.26610559560130365,0.09393618181932425,0.5617693191558517,-0.13425163075596735,-0.13829055574490637,0.39690014268572815,0.04567000567018802,0.13594316361632836,-0.7529081873849676,-0.00439703449431509,-0.4091000583368222,0.4812794140345491,-0.2674475352241152,0.1250783157108514,-0.1795225011929829,0.4670845473207548,-0.2483245515690682
0.7096774193548386,0,0,0.1854545454545454,0,0,0,0,0,0.3196806304437992,0.0,0,0.5375514577153502,-0.2965371479847352,-0.6068198619696753,-0.3676459082837557,0.1510675904431977,0.7477680736898754,-0.5940606561277125,0.8427039555579068,-0.20144093306371794,1.0633410413466966,-0.6878318165898933,0.014642796593463934,-0.04307519749663507,-0.0634097888331216,0.7388556002712359,0.29461480573762283,0.0693000266956634,-0.21638033889515781,0.42209703357982786,-0.1301679130549894
0.4193548387096775,0,0,0.2072727272727272,0,0,0,0,0,0.3657196184155952,0.75,0,1.334065913383927,0.4030078166279923,0.22648701864877485,-0.34174327752159567,-0.11448920904979946,0.39740368128812403,0.6173459901925542,0.3245984704761723,-0.03873113727178982,0.2429388858229161,0.27060144600304675,-0.14794923910819008,0.13668489554967247,0.2127642727436907,-0.19164949981329144,0.08643119458654401,-0.26037355556898867,-0.19561562406266475,-0.1011123763029655,0.09791620240671473
0.7096774193548386,0,1,0.0254545454545454,1,0,1,1,1,0.4655744504355039,0.0,0,-0.9343767332122201,-0.03472474984274324,-0.24620251917945057,0.43991275518179607,0.21330870322044684,-0.7202915665773377,-0.1493260289393945,0.7295000834785296,-0.030456575135818086,-0.18163396502500526,-0.22253838631371956,-0.24274851360154395,0.014309955497233056,0.9486058351518075,-0.4581690792875217,0.4628946972401462,-0.24276753369158877,-0.3682058075408307,-0.05152531046377029,-0.44558818891177654
0.5806451612903226,0,0,0.8654545454545455,1,0,1,0,0,0.3446702613023641,0.75,0,2.3483202439912914,-0.3285427001420361,0.756334679167384,0.25149440652968036,-0.35384310505101824,-0.5539220584288491,0.2454186401071649,-0.176736849811367,-0.026326661324169977,0.35474301301148026,0.10490204674693293,-0.22765621804852434,-0.21128100993193216,-0.3144303168041354,0.17062439498367005,0.5253974051003542,-0.045622839648724316,-0.44949003227404666,-0.03130954278332656,-0.1753549958265467
0.5483870967741936,0,1,0.0872727272727272,0,0,0,0,1,0.1536706760680215,0.0,0,-0.38028878214324396,0.580400618439547,-0.23821291306831063,0.08745239310823744,0.6997440003295455,-0.3959080977577996,-0.09591052244083151,-0.20323386927140158,-0.9393289484183494,-0.10272330375145323,-0.24678252287260935,0.30605015371252975,0.15327827811438882,0.04549945237511812,-0.1985052917989027,-0.09397365233234137,-0.19048279432978715,-0.4924412356656166,0.34966278857118094,0.00866775857147411
0.6451612903225806,0,1,0.029090909090909,0,0,0,0,1,0.3351306511820821,0.75,0,1.455681916130356,-0.3894329373480498,0.5341113560340263,0.18686025015195062,0.029225945567890058,-0.6816879091330634,-0.6714763652424665,-0.38426537082522855,-0.15121034923966528,0.2118111619758824,-0.24119375447977953,-0.11188934909282897,-0.20695181092877823,-0.45064265944405124,0.21546067617323308,0.6391428880317002,0.24890282774843098,0.46194342720352544,-0.6901999987005261,-0.05513230824579137
0.7741935483870968,0,1,0.029090909090909,1,0,1,1,1,0.3894649523019494,0.0,0,-0.9108644637943384,-0.9477799708025372,0.7949314259459895,-0.102657238816504,0.11757193893630366,0.1852959751299066,0.14986479046194512,-0.1419874469860648,0.012594924025827582,-0.4531138434232593,-0.28066667935244904,0.24802331727997812,-0.2722685882021083,0.4901563188230607,-0.16532403437209167,-0.38713851464228116,-0.3065871800004251,-0.24056216280687792,-0.11785390241461416,-0.16741005261507372
0.7419354838709679,0,1,0.0327272727272727,0,0,0,0,0,0.3219618415595188,0.0,0,-1.0538978077080043,-0.9342777952666373,1.145418240975682,-0.23257943198946007,0.17681802829102738,0.5995725411720169,0.06328478442726111,-0.28157583144843246,-0.3369317924590235,-0.7257920339164327,-0.08888953580292475,-0.2696674657312989,0.0003444561942698377,-0.22462604659995025,0.0070281357591266795,0.2193552062007009,-0.035547552477761896,0.05676619851277928,-0.29308073114025407,-0.1035664508195731
0.6774193548387097,0,1,0.3781818181818182,1,0,0,0,1,0.413728743260058,0.0,0,0.11184059409542071,-0.0558370288635922,-1.1318198714478314,0.09179833172169462,0.38368478101810866,0.6977061188661061,0.36577226248494166,-0.2594330853266215,0.23329960806300584,0.1263337310882047,0.11579126234787726,-0.42899495664804244,-1.2258634419172072,-0.17254448918214332,0.22500104588506628,-0.4006356367262212,0.6538310680591035,0.19360570265097685,0.3714941008009342,-0.4088693854328546
0.4193548387096775,0,1,0.0254545454545454,1,0,1,0,0,0.2603691414350891,0.75,0,-0.6642941402076654,-0.6631476605695878,0.5047459818203778,-0.6515306984288642,-0.4487310840266918,-0.27007383270349444,0.5179186256469037,-0.09218321217721127,-0.010734070933313909,0.26279552437224224,-0.3515939215257623,0.1381863116968777,-0.5593941956497954,0.7868003317059284,-0.10976224284160055,-0.08809903576796317,0.03196719742259127,-0.3746495404982711,-0.028186925814280978,-0.23908090636305146
0.6451612903225806,0,0,0.0218181818181818,0,0,0,0,1,0.6742015761094982,0.0,1,-0.5001045325561119,-0.6992669517663036,-0.32526783400557285,0.3911502232799692,-0.10790507813898809,-0.1376009294765298,0.26559906787132453,0.04288426805382795,-0.22969869530573628,-0.19896666706814553,-0.3088620300973853,0.06730414193736137,-0.5361967246707883,0.6926679952546053,-0.17627845529331804,-0.4914476512969979,-0.2911334381202772,-0.0601182540732706,0.07360224923008425,-0.04686632546548545
0.6129032258064515,0,0,0.0872727272727272,1,0,0,1,1,0.6222521775197014,0.0,0,-0.5453963169589151,-0.5604996160042094,-0.41758616551691274,0.3138460325500358,0.3595998456086435,-0.04878196341916558,0.559008416921031,-0.3197468164633384,0.12969470905785335,0.39390883650071384,-0.18538451629508468,-0.24614615899496287,0.275986247596858,-0.14033820185930612,-0.4788959043006574,-0.6184986403266369,-0.5828935676863796,0.540397228033598,-0.2822710207436847,-0.522177012592644
0.7741935483870968,0,0,0.3054545454545455,1,0,0,0,1,0.2592285358772294,0.0,0,0.037206135378318725,-0.5748172802678725,-0.4403974063171519,-0.32997215689586845,0.19362361925661245,0.5520794903256167,-0.18756612752113327,0.37069821541851333,-0.23374204929076414,0.22094079435956285,0.2988693558012385,-0.1288884602841784,-0.2603862886022465,-0.088473029627507,0.25332010926689935,0.6273711233572891,0.21608602576723535,0.4430674735082459,0.07618646835984912,-0.0801954300503464
0.6774193548387097,0,0,0.0254545454545454,1,0,0,1,0,0.34767731231854,0.75,0,-0.6194854466172343,-0.24464979106584678,0.20861801851604778,-0.7050847809297335,-0.4488003552947349,0.1634892356727322,0.5685025429737419,-0.5985125001967674,1.4430167659164461,1.053066914541535,0.0015685721441475755,0.03841015375747349,-0.41710079004770884,-0.5296198058405435,0.4026016093153805,0.12500498566425722,-0.049459939341662866,-0.4999483489390415,-0.0834646655220881,-0.16241388367357154
0.6774193548387097,0,0,0.6181818181818182,1,0,0,1,1,0.3412484446287847,0.0,0,2.048626304959384,-0.43629599877809677,0.42363611464846673,0.7065470553928689,0.009745821980665169,-0.4594430498701172,0.07147480725639176,0.17851596907865733,-0.035216384373271785,-0.20134560727986955,0.003403621190758507,0.3656989213459491,0.06907610792777441,-0.4952763386303213,-0.12254689110668285,0.280300117841667,0.18690243708868698,-0.01063871785992755,-0.2640823086944966,-0.0024145339689761636
0.5161290322580645,0,0,0.2436363636363636,1,0,1,1,1,0.4161136457901285,0.0,0,-0.2970515369854462,-0.45898891405520176,-0.7758962627100039,-0.48016007581732223,-0.442337978944758,0.03963109064239012,-0.39139982633770193,-0.14044387811816605,0.3665539298878913,0.10858320454442376,-0.020221163850901804,0.12864263480888283,-0.019025756006528484,-0.7043953843554366,-0.33582805536511917,0.029286840018087998,-0.32178771590249555,-0.5813916473405947,0.5833061165113171,0.04685323402383452
0.5806451612903226,0,1,0.6072727272727273,0,0,0,0,1,0.4658855246785566,0.0,0,0.5601873714327124,0.973255435173163,-0.4904648192492364,1.0627667793111943,0.05346209279496959,0.6346206155023453,-0.42006775041789607,0.45192365054523237,0.17540226491408048,-0.6231267178732841,-1.2228399639823195,-0.018828104794826363,-0.7908933388687684,-0.11522055186829351,0.05612016134092605,0.2610797716504395,0.21938300976227698,0.13503495001634988,0.017898575644625256,-0.19525563477074295
0.6774193548387097,0,0,0.6181818181818182,0,0,0,1,1,0.4778100373289091,0.0,0,1.791065125255092,-0.30925894832764683,0.36644344704787274,0.31056286707861375,0.13730155995780088,-0.23668947415211447,0.2177655403145605,0.42649859359123976,0.09300747979186162,-0.19153982237027262,0.240726535913211,0.2448121436601199,0.3862166095992382,-0.23730719682788173,-0.1949434665069767,-0.15705129266715137,0.27517592698686794,0.12660580844388802,0.23521284137136558,0.05703931054778636
0.935483870967742,0,1,0.0327272727272727,1,0,1,0,1,0.3166735794276234,0.0,0,-0.5246189819776683,-0.6778064588243156,-0.7546860454135323,-0.017279452339066834,-0.06387700164285813,-0.009624889765808723,-0.05968287201187902,0.25616034776973173,0.7932585408403808,0.8732368454987749,0.37646631294824756,-0.5381233586898568,-0.1720022220562008,-0.6745184477532464,0.01145111283898758,0.10675879163845128,-0.12808438892490734,-0.666779642201188,-0.03594183570819557,-0.05500166788870904
0.6129032258064515,0,1,0.1963636363636363,1,0,0,0,0,0.3604313562836997,0.75,0,0.3987986928937991,0.23453121045397282,-0.9782319302189231,-1.7082631001396376,-0.2589189980514196,-0.012538621009689365,-0.24068214406563124,-0.9932135894408206,-0.5450312025050049,0.09808735237238118,0.15439676698998125,-0.3070724194950649,-0.5221287334614528,0.6507025180043189,-1.2213764151251945,0.3266980348955825,1.5124523476129137,-0.5135424659228376,-0.2147777919468882,-0.5865433666061761
0.5483870967741936,0,1,0.08,1,0,0,0,0,0.3043343011198672,0.0,0,-0.23109613895858197,-0.4556210299013919,-0.8259308811040381,-0.558616164946068,-0.4106956764904367,0.0886432936500065,-0.2835348196791736,-0.18193705684825653,-0.23132355969338045,-0.002226227458298043,0.08306913813595782,0.06331348352884784,-0.10119893286486888,-0.2789159880649669,-0.4563646367990414,-0.11530580537747559,0.12448832218445291,-0.25858547507629326,0.5881143176342285,-0.08845881680814759
0.6129032258064515,0,0,0.0836363636363636,1,0,0,0,0,0.4809207797594359,0.0,0,2.0918816733569385,-0.47216693922404596,0.4674719725630392,0.8340559310270899,0.10432356140855281,-0.2746287210314729,-0.08896975485257899,-0.08861576560537203,-0.04736570278555451,-0.05509076014020923,0.0633037922992078,0.33466355670762027,0.0036265955357759486,-0.3769719398194143,-0.26307836234503174,0.39717898253842826,-0.018803699678092912,-0.1156355845103384,-0.20649789059023527,-0.010171166383314884
0.6129032258064515,0,1,0.0836363636363636,1,0,1,0,1,0.1990875155537121,0.0,0,0.5728749869493792,-0.36834271360515036,-0.05373252758551533,-0.41363692844440936,0.40693343112577796,1.059755063119692,-0.5658541036844622,0.6805803118485042,-0.11761043201285516,-0.12878577116831186,-0.5979385607898594,-0.24820326877612936,0.02063858835633941,-0.33676263949529217,0.3669635651850191,-0.4296816014170581,0.24370740361413834,-0.3090536261868034,0.30740000246879334,-0.20256425519215546
0.903225806451613,0,1,0.1636363636363636,1,0,0,0,1,0.1818747407714641,0.75,0,0.32707497648439043,-1.1403601169597886,0.3002124159754468,0.15412767206675027,-0.4488513390478867,-1.2042078120978885,0.04231472102124585,-0.43308268118994836,-0.005455087631680914,0.11508049258238957,-0.35179540671222914,-0.20361164977200283,-0.43970914438711495,0.557485475823764,0.3916739634658096,-0.08448926857056015,-0.11924552816503918,-0.1991588049406081,0.20754320563225112,-0.32033801940206275
0.7419354838709679,0,0,0.04,1,0,0,0,1,0.1381169639153878,0.0,0,-1.1922164778409186,-0.05041424671806923,0.8986885091719731,0.24508938962778123,0.28867820575435665,-0.07770513867126107,-0.03425183938942031,0.32450742703966073,0.342257989152211,-0.5355647247775748,-0.3390896142293282,0.26252539334896186,-0.0579970085828804,0.7001568454224739,-0.46998208891977156,-0.02660432558584654,-0.3065536711538275,-0.07836801204074623,0.23384851044019875,-0.38893478816527194
0.5161290322580645,0,1,0.1818181818181818,1,0,1,1,0,0.4762546661136458,0.25,0,-0.4824303061092169,-0.1965428167974368,0.5397666722033165,-1.3561510763565683,-0.8269644356568403,0.4655050593048036,-0.3152479204797494,-0.7247448004736279,-0.05479963529741818,0.006977933536647113,-0.37673895209669084,-0.0718221503421818,0.08329098684551219,-0.3352807159962898,0.28209303128166613,-0.0324293202314597,-0.3427186830552987,0.12081105267323566,0.7718294730601811,0.3163611509204648
0.903225806451613,0,1,0.0327272727272727,1,0,1,0,1,0.3417669017005392,0.0,0,-0.17117551062689737,-0.8464858376767757,-0.40783811303282347,0.19187302288173688,-0.5320175906317068,-0.05334736171312271,-0.3729813840317758,0.28268909060201786,0.6696675017181293,0.2996202308909493,0.009555552365413339,0.21159400470077527,-0.7162014490877162,-0.06925283908691984,0.022504708071531234,0.22932491250654743,-0.1936534344491973,-0.8608415291924358,0.2179677908198911,0.03488801848868926
0.5161290322580645,0,0,0.5418181818181819,1,0,0,0,1,0.3264205723766072,0.0,1,1.1480507044797301,-0.5149697935324292,0.2777412421826605,0.014216393447830308,0.4902386670919263,0.39202723889484287,-1.0421654428656295,-0.10398178978599885,0.01137492531167286,-0.1743068286415732,-0.5803274132629308,-0.06887284754561955,0.387155605062221,-0.10852426837657642,0.6441726293711103,-0.5270436095945875,0.20643901982268908,0.42569465642088355,0.3986924410849114,-0.07872945690114858
0.5161290322580645,0,1,0.1236363636363636,1,0,0,0,1,0.1381169639153878,0.0,0,-0.7491521821753324,0.6931467410516454,-0.30171366761002444,0.9310984442869892,-0.5036428271094944,-0.3871255177135301,-0.1635965017812134,0.39395839204831345,0.062009001204817484,-0.03683954167714394,0.2291065518588551,0.3452021460133146,-0.922055499820716,-0.06439467708336521,0.2503132979968059,-0.8700404068616757,0.34473288753697534,-0.33099664871674805,0.08908389216499095,0.246850514342937
0.7419354838709679,0,1,0.04,1,0,0,1,1,0.2743674823724595,0.75,0,-1.0192951025339918,0.4345461710653249,1.2863229647233896,-0.27253971954692385,-0.19323958227669497,0.058588356947675384,-0.447789754104581,0.16601842472151027,0.8283876539645171,-0.7112907733412475,0.1245779897526661,-0.30325103475704956,-0.2053715360343477,0.7798068758207901,0.009792066735018638,0.09490255246813466,-0.058536715652225936,-0.06721422118088828,-0.220477186119617,-0.11770803228217497
0.5483870967741936,0,0,0.1657877971085518,0,0,0,0,1,0.164765657403567,0.0,0,-0.5280532546399433,0.3607842585649091,-0.01677448656669807,1.0353900927377941,-0.16925624409224632,-0.2699866494164926,-0.287530535785803,-0.1929804156474206,-0.6189496451739298,0.3494848157421897,0.1585148127164823,0.4109082199518674,-0.09429608771041434,-0.3597542227184213,0.13963802178095586,0.1950319093848602,0.21053971426257093,-0.20964846288796554,-0.0643913687977282,-0.06738527813771596
0.7419354838709679,0,1,0.0327272727272727,0,0,0,0,0,0.3552467855661551,0.0,0,-1.053897807708004,-0.9342777952666375,1.14541824097573,-0.23257943198947126,0.17681802829114304,0.5995725411721108,0.0632847844274046,-0.2815758314485321,-0.3369317924567202,-0.7257920339203789,-0.08888953580391594,-0.2696674657259955,0.0003444561946434021,-0.22462604660171584,0.00702813576621284,0.21935520621024876,-0.03554755246072509,0.05676619852280143,-0.2930807310706197,-0.10356645096009495
0.4838709677419354,0,0,0.0145454545454545,0,0,0,1,0,0.3259021153048527,0.75,0,0.7883518060801885,0.32048329843618234,-0.24720849626976538,-0.3973052052216544,-0.04387828422516188,0.646157340188438,-0.1756848169992319,0.22404273596593627,-0.001543405232860815,0.17656863430573724,-0.6485752712967132,0.10665162283002412,0.7143013130389471,0.31477317678176275,0.29869145330291286,-0.3761236454267837,0.11534253603295475,-0.17473205306146178,-0.4769609041993778,-0.08379831815791225
0.7741935483870968,0,1,0.0945454545454545,1,0,1,0,1,0.9034632932393196,0.75,1,0.7256538837015817,0.6224267885315509,-0.2806422377138295,-0.9613279424527293,-0.032465370818042426,0.0797729453673581,-0.4782324799289165,0.058121082679917654,-0.2569790356332669,0.4120555937673146,-0.6792342508065964,-0.0972258821543057,0.2713622363033733,-0.1457877985352091,-0.7511096661093886,-0.9737420549396151,-1.02453836455285,0.6764872674576212,-0.40652434324902603,-0.03499889794494225
1.0,1,0,0.1657877971085518,0,0,0,1,1,0.2909581086686022,0.0,0,-0.7710077311373447,-0.9867006797548482,0.24036114861129274,-0.2009079129745288,-0.11171082327350557,0.16727630477705757,0.6450171724518569,-0.10484761100756575,-0.12225572372411977,0.21065800203354434,-0.432426199382688,0.44479030774901024,-0.2180440047231853,-0.1405478666130897,-0.23913117459865663,0.21001375053370136,-0.16452677092199092,-0.2931845683789802,0.33617868753224267,-0.36169043782622773
0.5806451612903226,0,0,0.2218181818181818,1,0,0,0,1,0.7132932393197843,0.75,1,1.0700286127201666,0.3961586804566615,0.8435421493927179,-0.5653059890370755,-0.2711982066633343,0.6791868019852556,0.781719585349929,0.0914714249231404,0.14529873953908304,0.4117247491636056,0.12661011945179687,0.44431043411210625,-0.09675915065398001,0.2909927465944436,-0.6212654612066358,0.24949713446904173,0.09139749782958558,-0.13497567257241838,-0.08272332541507488,0.09066809448742412
0.3870967741935484,0,0,0.12,0,0,0,0,1,0.3115927001244297,0.0,0,-0.7656968376896006,0.4612362584385071,0.15421922065100765,0.35783460647849585,-0.15372489968519587,0.40081320437130935,-0.16602104801577913,0.20098548439834976,0.5677151363605729,-0.358512991621187,-0.5298114675742556,0.5513751756497611,0.3573153227369514,0.0713989206004115,-0.06644305312936435,0.3467196934195674,0.11156512923457665,0.1952482462081057,0.044637516099384066,-0.2515257789709627
0.903225806451613,0,0,0.0727272727272727,0,0,0,0,0,0.2358979676482787,0.75,0,-0.22158923441953476,-0.005586197435319967,-0.39837524012370906,-0.2272899051184794,-0.21036994009398932,-0.03932890055414639,0.23776975822937121,-0.4422802812455328,1.029748804916702,0.538981920823666,0.2986912903144585,-0.39180253036770873,0.013830565427405614,-0.3175220571306713,0.1509260252770405,-0.023541861215308678,-0.09560915971788152,-0.2921877335953219,-0.027584392709755833,-0.11094114338322844
0.5806451612903226,0,0,0.3418181818181818,0,0,0,0,0,0.2418083782662795,0.75,0,1.343026293303899,0.39324230875080174,0.17339009019425144,-0.25386516208548676,-0.21024669070550564,0.5384826948123095,0.6044608601224875,0.2867100861742706,0.04479840750951313,0.32532373415162147,0.1802069236735891,-0.12874889107837567,0.5018980787975355,0.23911354860296619,-0.4060802427716572,-0.2784617769790811,-0.4757366562616086,-0.09323947775335344,-0.3760248862632793,-0.07355240193871193
0.6129032258064515,0,1,0.1272727272727272,1,0,0,0,1,0.2600580671920365,0.0,0,-0.24478680676815895,-0.8036392657229285,-0.6037813479594452,-0.19654846649744692,0.8192770345037143,-0.06824778558267294,0.4394064815755518,0.3742934160298438,-0.2049744202024813,0.7042760519303995,-0.16320267381980255,-0.6709626518157019,-0.26105267570093993,-0.059042574471304926,0.03880490499531699,0.10383650379210733,-0.14787188909084775,-0.5537733374329605,-0.0019605854285259247,-0.3446400102620354
0.4516129032258064,0,1,0.3890909090909091,1,0,0,0,0,0.3978639568643716,0.75,0,0.7857145560474675,0.35907848494814265,-0.1825034131851993,0.8415896756774971,-1.5761831840046867,0.40056030151669053,1.035053081241525,-0.48752609442348016,-0.10086952306331945,-0.31967624808181644,0.2228894545342447,-0.7295064443312442,-0.7775966237253441,0.15618286926859118,-0.2134938776839054,0.008998306542634267,-0.5695173934484009,0.18978877382971507,-0.016097304616161226,0.19168178463004226
0.8709677419354838,0,1,0.0618181818181818,1,0,0,0,1,0.1267109083367897,0.0,0,-0.5760979732097602,0.6243670579968794,-0.5745418704331886,0.11131471085261128,-0.1655045055864252,-0.2699276272944925,-0.5695713154900119,0.07317600909958215,0.741344923410827,-0.37200543249464746,0.033297929399555365,0.20082040602326823,0.3610288708786029,-0.33410690048756553,-0.4527387633011088,0.617801562374611,-0.3178948108253959,-0.560138474153209,0.6835873274403164,-0.006947577996149742
0.5806451612903226,0,0,0.5672727272727273,1,0,0,0,1,0.4486727498963085,0.75,0,1.3449809952784237,0.2207562157811541,-0.019466849584272562,-0.481750820747336,-0.5500520124966629,0.3878884615772645,1.0011982296695758,0.7667089267869545,-0.07201311241190239,0.05918785952788313,0.02521674907080205,-0.2738767854020518,-0.4845536888980727,-0.17398283423665137,0.03094336573188591,-0.23048963904036984,0.09641972645051615,-0.23942450216247838,0.3183989326796212,-0.009202723361085224
0.5806451612903226,0,0,0.2909090909090909,0,0,0,0,1,0.4190170053919535,0.0,0,1.1381870827914204,-0.34017291360374785,0.3294859909898618,-0.23418402474364478,0.21704638104780685,1.0324332953119892,0.24812002215801593,0.7879410579671531,0.009496879866362442,-0.04765925580413039,0.3464307541605511,-0.40754581675379015,-0.006160128527706194,-0.3797095112071996,-0.21146450030183275,0.02945849542226786,-0.03288795780758236,-0.7795945646036136,0.880063584699999,-0.21335656840439066
0.5161290322580645,0,0,0.5418181818181819,1,0,0,0,1,0.3251762754043965,0.0,0,1.210751637735928,-0.6774140333732063,-0.11513046244688255,-0.03306782633773149,0.2508451784059839,0.17628938323224225,-0.7463148236164144,0.15982653150598947,0.11775940137933054,0.3868608864830804,-0.6634184692280989,0.1886606535332651,0.12498631979908761,-0.15330811092230084,0.645708733514677,-0.2510039280987324,0.4260855532216808,0.21034059990523438,0.7583126168936348,-0.18898417371882542
0.7096774193548386,0,0,0.0254545454545454,1,0,1,0,1,0.3936126088759851,0.75,0,-0.8833080855828644,-0.7192429497980627,0.8701940795342221,-0.7194082635180498,0.09651069960169324,0.28234686577735435,0.7671754824547766,-0.5848744450471905,0.294573753234057,0.018402691397192764,-0.2442791036280656,-0.6754088815488937,-0.2172685862032439,-0.24566821006004835,0.33225188433473507,-0.24612155760767374,-0.043439667421990714,-0.37820226374485943,0.043774907367749576,-0.47693447224866375
